Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2018-01-12,12.020000457763672,167.1618194580078,36.29981231689453,5.512738227844238,12.069999694824219,167.71635097046016,36.60202821906093,5.562431543153365,11.800000190734863,166.30231112626106,36.10672539818835,5.472192590731405,11.819999694824219,167.38363488345317,36.476105727097455,5.528066565771384,47149300,710300,29973600,359916000
2018-01-16,11.90999984741211,172.254150390625,36.21585464477539,5.441782474517822,12.199999809265137,174.2134697820641,36.76152829134853,5.624732719588088,11.800000190734863,171.21902628563407,36.005980658004624,5.357230001426734,12.050000190734863,173.47409945058945,36.56004785498253,5.539191397623721,42686600,1518900,38367200,702348000
2018-01-17,12.180000305175781,184.0840606689453,37.26522445678711,5.555756092071533,12.1899995803833,185.95096800259762,37.31559536631964,5.565645053096745,11.819999694824219,179.9990559445341,36.526467129091046,5.362422212065364,11.899999618530273,180.2116343054073,36.56004773544607,5.456369463798318,39020800,2653200,32368600,538408000
2018-01-18,12.470000267028809,187.94725036621094,37.340789794921875,5.548831939697266,12.680000305175781,189.99899664860914,37.559060595621716,5.603222387183184,12.149999618530273,186.51472277591407,37.08054482560246,5.505319298776159,12.180000305175781,186.85667578887436,37.27363176561532,5.5364701528454985,62086200,3618500,26826500,408632000
2018-01-19,12.59000015258789,189.94357299804688,37.6262092590332,5.689013957977295,12.880000114440918,190.41491484713214,37.68497372095774,5.713242411544564,12.539999961853027,187.77167465924956,37.14769681054879,5.61212563490404,12.5600004196167,189.6663072799825,37.45830942392465,5.639073541404793,46800700,1122900,25780200,609380000
2018-01-22,12.649999618530273,189.96202087402344,38.40694808959961,5.777520179748535,12.739999771118164,189.96202087402344,38.440528703505514,5.779250782933958,12.369999885559082,187.89180054922468,37.60103257039951,5.639318547657464,12.609999656677246,189.00084916641234,37.60942612266418,5.696923112923974,34758600,1002300,27706800,550944000
2018-01-23,12.9399995803833,189.86036682128906,38.66718673706055,5.906576156616211,13.0,190.31323459130064,38.69237059217065,5.929321098289492,12.760000228881836,188.5849671933478,38.306203202508016,5.812381333897702,12.819999694824219,188.92692022443308,38.4573127380148,5.830923313653374,46417200,559900,22135100,475228000
2018-01-24,12.710000038146973,186.92138671875,38.20546340942383,5.829688549041748,13.050000190734863,188.54799049543803,38.725953260487486,5.945639487878094,12.600000381469727,185.27629480189535,37.74374122744815,5.774061655418843,13.020000457763672,188.0858857075054,38.53286955538577,5.909790992926198,41956400,669800,32464200,579972000
2018-01-25,12.40999984741211,185.6090545654297,38.02916717529297,5.843285083770752,12.9399995803833,192.77168046677372,38.927427615851485,5.927343378708648,12.319999694824219,185.44268946935216,37.920031801439,5.828451405709394,12.779999732971191,191.44081610744274,38.51607637985449,5.8840778163280145,42966600,1380200,36758700,409884000
2018-01-26,12.949999809265137,190.8585205078125,42.04195785522461,6.015851974487305,12.949999809265137,191.00639742921263,42.100722314331584,6.016099068858038,12.619999885559082,188.28921893334288,40.39654339296071,5.874189093623534,12.699999809265137,188.57572165460599,40.61481412886335,5.88704507421381,44239000,1069200,86916100,516356000
2018-01-29,13.319999694824219,188.55723571777344,41.9580078125,6.102875232696533,13.470000267028809,189.08402782633038,42.68836840304062,6.134026562810271,13.050000190734863,186.6256270468819,41.445914763096674,5.948603977290775,13.130000114440918,188.8529754395924,41.638998450139695,6.0012638293637295,66645400,1064500,46304000,455116000
2018-01-30,12.869999885559082,185.0544891357422,40.959014892578125,6.000769138336182,13.270000457763672,188.00272009380245,42.02517530838104,6.092244487539131,12.6899995803833,184.86965003133534,40.91704072867257,5.894213020097887,13.119999885559082,187.4851649605354,41.538266040291006,5.960965263714578,91236400,744900,32814600,570832000
2018-01-31,13.739999771118164,187.5775604248047,40.413330078125,6.07691764831543,13.850000381469727,188.22450423399164,41.34517099257886,6.162706548735359,13.149999618530273,186.69031312769306,39.926424145908676,6.043541518292442,13.239999771118164,187.05075425726272,41.3283806911338,6.076175893663256,140977800,701800,41619900,478576000
2018-02-01,13.25,186.15426635742188,40.00197982788086,5.945886611938477,13.84000015258789,187.984197125973,40.690366190962344,6.104114273649755,13.210000038146973,185.22081988659346,39.83408001196334,5.885562566424232,13.619999885559082,186.76424798104463,40.04395398125458,5.8969350396170706,67543300,741500,28840400,519224000
2018-02-02,12.449999809265137,179.823486328125,38.74273681640625,5.773319244384766,13.0600004196167,184.3798333351632,40.11950957115008,5.883337075513033,12.430000305175781,179.7310597181064,38.70075945973848,5.715220470141936,13.050000190734863,184.23195640006173,39.724945475916414,5.859355716800514,79432600,917300,28663000,718464000
2018-02-05,11.569999694824219,172.53143310546875,37.37435531616211,5.283308506011963,12.180000305175781,181.67187915044212,39.67457213271853,5.766148769523712,10.930000305175781,172.4205324715161,37.35756501501073,5.068218068311997,12.050000190734863,178.68667213157607,38.91063104365453,5.612124586215895,116568900,912600,47869000,1165204000
2018-02-06,11.649999618530273,179.3983154296875,37.95754623413086,5.5770182609558105,11.739999771118164,179.56466637875405,37.974450449291126,5.579984807938679,11.0,171.75509854023946,36.36858547470856,5.043495325321507,11.039999961853027,172.54068229479188,37.20532639232038,5.053384758372647,87123200,2881200,58145400,1114800000
2018-02-07,11.600000381469727,172.9658203125,38.20263671875,5.656625747680664,11.899999618530273,177.0785642980303,39.132345599031325,5.809166896904459,11.529999732971191,172.82719451397801,37.47577188820553,5.604707641396188,11.699999809265137,176.6164594998646,37.67861916209042,5.67590995255354,55758400,1275500,37508400,802932000
2018-02-08,11.220000267028809,166.26531982421875,36.13192367553711,5.377750873565674,11.850000381469727,173.16916742947305,38.38858262417234,5.815347917369131,11.210000038146973,164.6941661505709,36.12347318219159,5.377503307648409,11.720000267028809,172.7163137007732,38.2702563724437,5.782219353651922,56471800,1767200,43151300,1144000000
2018-02-09,11.3100004196167,169.7495574951172,37.14615249633789,5.737718105316162,11.569999694824219,170.89558235412818,37.42506390535517,5.906081798787461,10.630000114440918,162.54997168146326,35.53183749364557,5.377751115232891,11.539999961853027,168.2708307536994,36.76581582572484,5.890259270861358,85458200,2070900,49301100,1674604000
2018-02-12,11.680000305175781,172.21722412109375,37.88993453979492,5.637589454650879,11.800000190734863,173.18764708152202,38.168846043862345,5.82177613919737,11.430000305175781,169.19506869601858,37.26449144340356,5.563420592106352,11.470000267028809,169.4353581300316,37.315204091483785,5.818809120625277,63160900,1563400,28379500,1093172000
2018-02-13,11.779999732971191,171.20059204101562,37.57720947265625,5.751314640045166,11.819999694824219,172.12480164457955,37.84767046706044,5.797546742300246,11.529999732971191,169.89745311543385,37.40817054511629,5.568858588913541,11.600000381469727,171.23755422013764,37.68708525917963,5.601245864235173,33661400,496300,19517600,625524000
2018-02-14,12.199999809265137,176.83824157714844,38.35478973388672,5.968631267547607,12.3100004196167,177.52216168101145,38.464662303377075,5.997557342992078,11.630000114440918,169.63865580844774,37.22223303740846,5.699892078706691,11.720000267028809,169.78653271236155,37.24758774972937,5.7110174560657825,51756800,930600,19922000,744988000
2018-02-15,12.1899995803833,180.12841796875,38.81119155883789,6.094222545623779,12.630000114440918,180.4056836269913,38.87035792918123,6.140454647347756,12.069999694824219,176.49628156297243,37.99135800837558,5.9711021421270996,12.399999618530273,178.5665158285479,38.777386349691255,6.051946310787081,59593800,1125900,23536800,698900000
2018-02-16,11.819999694824219,177.6608123779297,38.50691223144531,6.02846097946167,12.229999542236328,180.49814269759509,39.37745813568956,6.180754579916724,11.819999694824219,177.4944614144375,38.46465009212783,6.019313300468765,12.109999656677246,178.24306895479177,38.72666052481282,6.067028921992249,47332300,738800,21475200,637656000
2018-02-20,12.020000457763672,180.7014617919922,39.14925003051758,6.158008575439453,12.1899995803833,182.4297292011356,39.478874031331245,6.226985618674039,11.710000038146973,177.42051494869764,38.36322207897049,6.047249012223165,11.720000267028809,177.4390030890249,38.42238519582689,6.050957784988621,47096500,764000,25512000,686240000
2018-02-21,11.720000267028809,179.67556762695312,38.82809066772461,5.970854759216309,12.119999885559082,182.97498812331114,39.774707330597224,6.229457834989471,11.720000267028809,179.5461788643963,38.81118645330018,5.96714645808926,12.119999885559082,181.82897739846987,39.445079985544716,6.222535421390149,40195800,703400,27527500,892292000
2018-02-22,11.84000015258789,178.64047241210938,38.70975875854492,5.99039888381958,12.0,181.17281186429207,39.35210591661331,6.07648834238074,11.630000114440918,177.92884115372934,38.55762407501024,5.924842326398158,11.819999694824219,180.89554615601634,38.99712391364946,6.004747284195494,37886300,796500,16946400,534364000
2018-02-23,12.069999694824219,181.90296936035156,40.340980529785156,6.0839104652404785,12.15999984741211,182.15249583862612,40.39169316868957,6.0839104652404785,11.9399995803833,178.9824631722769,39.14081042638797,5.999552679682315,11.949999809265137,179.2504777941605,39.166165133765695,6.050266344559125,33317600,741700,26040900,415300000
2018-02-26,12.420000076293945,185.61825561523438,41.5073356628418,6.099989414215088,12.430000305175781,185.76613253812988,41.52423987183161,6.134622992043262,12.050000190734863,183.3262197196323,40.65369084167133,6.037648502277265,12.140000343322754,184.9343495259019,40.73821188662039,6.130170170872084,42265200,1172200,26992300,469312000
2018-02-27,12.529999732971191,182.47593688964844,42.183502197265625,6.0871262550354,12.880000114440918,185.3317410315143,43.02024309300951,6.157630603177743,12.390000343322754,182.47593688964844,41.67638865230825,6.0641194587733205,12.430000305175781,183.89921340006202,41.72709807231441,6.073272350216784,55975300,861100,43624100,455436000
2018-02-28,12.109999656677246,180.5812530517578,41.65947341918945,5.98668909072876,12.729999542236328,183.67735982177473,42.54692350022025,6.137592911617018,12.100000381469727,180.22081199186667,41.651019701991466,5.9750618313621615,12.65999984741211,183.1967670411483,42.4116930423884,6.098011535136764,43387500,623700,35541200,523116000
2018-03-01,11.899999618530273,177.38352966308594,40.433956146240234,5.744499683380127,12.270000457763672,180.13768423694978,42.02291685904542,6.038391585053892,11.65999984741211,174.7033276467769,40.12123623532328,5.643319605796115,12.260000228881836,178.52031754723816,41.83697372188704,5.984461811942051,63207400,901900,36326600,1040120000
2018-03-02,11.8100004196167,178.89927673339844,41.3974723815918,5.851615905761719,11.930000305175781,179.1857794813611,41.45663551879654,5.858048125781038,11.430000305175781,174.7588071622558,39.69018544932131,5.488209158236849,11.670000076293945,176.0619462116867,39.89303279412982,5.636886772044606,58123500,696000,33310600,913428000
2018-03-05,11.90999984741211,183.3169403076172,42.04826736450195,5.829600811004639,12.0600004196167,184.46295093923936,42.09052628486261,5.869182190978987,11.609999656677246,179.6478278578954,40.602991008784166,5.677954289194375,11.6899995803833,179.96205566964235,41.050941368075314,5.801398971607281,43734800,730700,30826500,620776000
2018-03-06,11.760000228881836,187.46669006347656,42.859649658203125,5.990644931793213,12.050000190734863,187.97500821324667,43.38367058080981,6.009941117653981,11.710000038146973,184.18574284476495,42.386344597976326,5.8719008422627255,12.010000228881836,184.86966309193932,42.394795092273704,5.914945562921351,46751200,1538800,39132300,636808000
2018-03-07,12.239999771118164,190.4333953857422,43.37521743774414,5.982728958129883,12.819999694824219,190.775348433054,43.51890163589678,6.034927041852828,11.550000190734863,187.46667629484654,42.34408301574514,5.886496688940032,11.579999923706055,188.8899670096681,42.411699867616726,5.88773340014851,127603200,1308300,31801900,581208000
2018-03-08,11.970000267028809,189.48147583007812,42.885013580322266,5.966403007507324,12.59000015258789,191.52397136101942,44.01757019917143,6.010189955185937,11.739999771118164,188.81604372074608,42.65681151262698,5.9221210921230805,12.399999618530273,191.2651937743148,43.77246391637102,6.010189955185937,76011200,458100,29481200,411912000
2018-03-09,11.699999809265137,193.53875732421875,44.11053466796875,6.069067001342773,12.039999961853027,193.9823740330878,44.20350623079855,6.0819304984239935,11.579999923706055,191.24670710669992,43.104758138758065,5.997820440496951,12.029999732971191,191.68108679537286,43.33296018639056,6.013900047772053,89674400,645100,32727900,505524000
2018-03-12,11.520000457763672,195.2854766845703,43.54426193237305,6.1786580085754395,11.819999694824219,196.6255776838083,43.907694497458614,6.258810215948798,11.479999542236328,194.3797552930073,42.68216630525027,6.102216407367916,11.760000228881836,194.91578441084786,43.831627141413975,6.110380307149358,83748700,788800,32044400,605060000
2018-03-13,11.640000343322754,192.2540740966797,43.764007568359375,6.127944469451904,12.039999961853027,197.41116506607554,45.45439028755934,6.295918291518715,11.100000381469727,191.42227704220508,43.43438345397925,6.086631417571857,11.5,196.64406944906477,44.389450593088995,6.221455615856943,174302600,656900,45573900,619772000
2018-03-14,11.359999656677246,195.49807739257812,43.83161544799805,6.1534247398376465,11.720000267028809,196.36683676997023,44.10207636974767,6.198201146970124,11.260000228881836,193.42784258054422,43.36676094025016,6.091083822551881,11.699999809265137,196.2559361183273,44.00065433012869,6.170988778143785,80540800,733400,24993500,505496000
2018-03-15,11.460000038146973,198.1875,43.00333023071289,6.168268203735352,11.550000190734863,199.1486717359114,44.20350021703842,6.249409878180265,11.1899995803833,196.62558358961513,43.00333023071289,6.126212935242739,11.430000305175781,198.05811122589043,44.14433708949554,6.167031492241684,66373900,700500,25631200,401952000
2018-03-16,11.470000267028809,197.83628845214844,43.24842834472656,6.196468353271484,11.550000190734863,198.31688135328017,43.696381833667395,6.215516819284507,11.319999694824219,196.4499741661409,43.09629690835128,6.146991413732384,11.489999771118164,197.35569555101674,43.24842834472656,6.184593850034335,37591000,822000,42559800,399456000
2018-03-19,11.430000305175781,196.6255645751953,42.961082458496094,5.961949348449707,11.739999771118164,197.87325299956063,43.29915710012999,6.168514583670847,11.350000381469727,194.11171369074893,42.20040887255824,5.862995928228588,11.40999984741211,197.78082641171233,42.88501509990231,6.139571009058713,53308600,1063300,31115200,713772000
2018-03-20,11.109999656677246,196.48699951171875,43.56961441040039,6.1742048263549805,11.520000457763672,198.0581532744169,43.78936597177961,6.213043980411077,11.0,194.5276652419609,42.97797980749758,5.964917968832188,11.40999984741211,194.59236669391143,43.00333774097931,5.964917968832188,65116900,790400,22215000,554696000
2018-03-21,11.260000228881836,197.5313262939453,43.57807540893555,6.148972034454346,11.34000015258789,199.62928616666127,44.09363952166271,6.234072028773892,11.109999656677246,196.25592655523604,43.24844801180542,6.118543554879735,11.15999984741211,196.93983267680358,43.56962168831312,6.167772784495444,44691700,465400,23239500,438688000
2018-03-22,10.90999984741211,189.2041473388672,42.961082458496094,5.982975959777832,11.260000228881836,195.95087870240377,43.916146464657594,6.132148522015477,10.850000381469727,188.96385797444086,42.7666855899735,5.9456212431764275,11.100000381469727,194.15791023047672,42.88501509990231,6.085640444198533,59944200,1008300,30916000,551196000
2018-03-23,10.630000114440918,184.0193634033203,41.71864318847656,5.763299465179443,10.970000267028809,190.63670714209738,43.096305913692866,5.999055960912495,10.569999694824219,183.94542494730777,41.71864318847656,5.752167177512115,10.90999984741211,189.94354998208826,42.75822810318553,5.996582066781193,54844500,1149000,37683900,735620000
2018-03-26,10.4399995803833,191.72727966308594,44.35563278198242,6.04803991317749,10.800000190734863,191.80121812373585,44.364086499313665,6.049276624724668,10.180000305175781,186.77351561809738,42.53001996039993,5.8357846344018185,10.710000038146973,189.47220597138167,42.88500193289712,5.8877350126331445,75878500,776800,39306200,611424000
2018-03-27,10.0,185.1099395751953,43.26533508300781,5.578999042510986,10.59000015258789,192.16166352626726,45.006430064018204,6.184594527299858,9.899999618530273,183.80681472178597,42.91880683026018,5.438732578298572,10.510000228881836,191.47774332697296,44.80358276341421,6.128933082184735,68551300,681900,38777000,1409000000
2018-03-28,9.8100004196167,179.7864990234375,41.921485900878906,5.475838661193848,10.170000076293945,184.06559414278044,42.85119823677128,5.674734910247567,9.789999961853027,178.5388103762653,41.422822920251306,5.368226875850473,9.989999771118164,182.522165745853,42.68215933714095,5.544611304683062,64832100,2776600,37970900,945904000
2018-03-29,10.050000190734863,183.5110626220703,44.01756286621094,5.729161739349365,10.079999923706055,185.23009310494785,44.01756286621094,5.825888521930046,9.8100004196167,180.0637646368128,42.149687710133,5.459760597305427,9.9399995803833,181.00646241189273,42.24265926564828,5.544118378156464,48681400,1193200,45265800,916628000
2018-04-02,9.529999732971191,178.41867065429688,41.34676742553711,5.468418121337891,10.140000343322754,184.0655920185177,43.983767277508804,5.804860199450898,9.510000228881836,176.18208505749016,39.969107575498114,5.38059699625157,9.989999771118164,182.50367549828135,43.68794831234447,5.658656489559017,64824600,705200,67187800,922092000
2018-04-03,9.550000190734863,184.3151092529297,42.04826736450195,5.574793815612793,9.770000457763672,184.9250909585741,42.22575676450611,5.698485713845776,9.300000190734863,181.51475536157557,40.91571088843182,5.475840391395836,9.630000114440918,182.62381813631777,41.41437388664514,5.635403053359699,54891600,1165600,39432400,667432000
2018-04-04,9.770000457763672,183.23379516601562,42.25111389160156,5.596810817718506,9.8100004196167,183.28000846772713,42.394794862922,5.607200891261207,9.039999961853027,176.9769061587653,40.57763230467075,5.294012838404969,9.079999923706055,177.13402010272867,40.65369964953124,5.3189985588548625,67356900,1704900,30370000,789168000
2018-04-05,10.020000457763672,183.62197875976562,42.58074188232422,5.4765825271606445,10.199999809265137,185.7014506111849,42.86810707546349,5.668304872258876,9.90999984741211,182.31885378397354,42.23421355155178,5.405088720492209,10.050000190734863,184.32438716617494,42.26801875580703,5.655193655804861,65758800,861200,25115400,701240000
2018-04-06,9.609999656677246,179.87889099121094,41.23689270019531,5.300197601318359,10.100000381469727,184.17645932205042,42.59765148622738,5.482024841023193,9.5,179.3058715387331,40.99178639947471,5.271006306056938,9.829999923706055,182.522130600304,42.08208417234943,5.373918055025629,51087100,837900,28215200,662988000
2018-04-09,9.529999732971191,183.4833526611328,41.879241943359375,5.328893661499023,9.84000015258789,187.217167788115,43.19774196253118,5.491177441932868,9.520000457763672,181.96764930030508,41.54961774460392,5.30885525987003,9.75,183.00275966311787,41.54961774460392,5.363279989018909,38382600,774100,31437000,499524000
2018-04-10,9.979999542236328,189.97125244140625,43.33295822143555,5.638123035430908,10.039999961853027,191.37605473315315,43.51890133866346,5.665087678731845,9.710000038146973,186.6903061222596,42.54693005661617,5.502061692270028,9.75,188.9268912657037,43.2061782371167,5.559207560203949,42849200,885800,25906400,761676000
2018-04-11,9.819999694824219,189.97125244140625,43.18927001953125,5.596810817718506,10.029999732971191,191.03408765216565,43.72174139048837,5.664594015483117,9.789999961853027,188.42782437514876,42.95261750983859,5.564156166056554,9.869999885559082,188.66811375173938,43.096301693686726,5.623280969202248,29169300,855500,17568400,460244000
2018-04-12,10.079999923706055,190.60902404785156,44.55849075317383,5.803623199462891,10.100000381469727,191.60717227081625,45.023345369095026,5.821434956028327,9.819999694824219,189.5277003318869,43.485097309632586,5.645544980581532,9.979999542236328,190.2670568505378,43.518905738755755,5.689826888185787,47784400,1044500,29781400,593920000
2018-04-13,9.930000305175781,190.0636749267578,43.83161544799805,5.726935863494873,10.220000267028809,191.44998915409323,44.972622260120005,5.875613511418384,9.880000114440918,189.30583048235292,43.611863933983656,5.6786960896693275,10.199999809265137,190.23003996724321,44.8458455166334,5.8672023626233,38935700,526000,20884900,503036000
2018-04-16,10.09000015258789,191.03414916992188,44.288021087646484,5.726687908172607,10.170000076293945,192.20789948058342,44.39789362453692,5.760084779429793,9.899999618530273,189.9805506374059,43.772453929096216,5.632434547414362,10.0,191.90290857612862,44.19504953785563,5.733614624713608,28875100,828600,18855500,350792000
2018-04-17,10.520000457763672,196.5793914794922,45.25154495239258,5.87635612487793,10.529999732971191,197.18013621871683,45.38677543733352,5.897631246256384,10.199999809265137,192.08773197652874,44.70216929373616,5.723225644241073,10.279999732971191,192.67922559368637,44.719073507372414,5.77888710697942,45360300,1233000,21228700,447224000
2018-04-18,10.359999656677246,190.6829376220703,45.31071090698242,5.847411632537842,10.649999618530273,192.928760253755,45.94460444910775,5.9186582051447125,10.329999923706055,187.6145548814959,45.08250884491939,5.758353770664676,10.510000228881836,192.928760253755,45.23464355296141,5.8258892648017095,42449600,1700600,22164700,391364000
2018-04-19,10.109999656677246,180.31329345703125,44.135887145996094,5.666077613830566,10.329999923706055,188.1875488707281,44.761326851858485,5.766515456860832,9.989999771118164,179.47225936046726,43.620319978854944,5.6106638917984695,10.180000305175781,188.08588525353557,44.75287635816788,5.733118591808807,57841600,2623900,25422400,471996000
2018-04-20,9.989999771118164,178.3909454345703,43.55270767211914,5.657914638519287,10.140000343322754,181.13584914390387,44.18660116188986,5.741777443724291,9.949999809265137,177.72551337762158,43.00333524880726,5.626744417390726,10.050000190734863,180.06376259633984,44.09362960085964,5.657419670884352,39011900,1729200,26910100,386200000
2018-04-23,10.039999961853027,176.8197784423828,43.18927001953125,5.53842830657959,10.1899995803833,180.4796403748259,43.856971856619694,5.72693453583259,9.970000267028809,176.20054563185585,42.97797221469177,5.5124531223641,10.09000015258789,179.70330773489175,43.68793296791838,5.675726382928785,42971300,808200,21706700,427508000
2018-04-24,10.09000015258789,179.3428955078125,43.48509216308594,5.472129821777344,10.350000381469727,182.1340127567241,45.33605991249887,5.66014109311447,9.949999809265137,177.14327190413505,43.22308170461471,5.406820514175754,10.1899995803833,181.1635897490828,43.84007095441901,5.56415653050257,44992200,1147600,42494700,414596000
2018-04-25,9.710000038146973,177.13401794433594,43.42593002319336,5.3598175048828125,10.09000015258789,179.13955111376436,44.03446556854379,5.481530478003558,9.5600004196167,175.89558044654834,42.766678614852715,5.202481487250741,10.0600004196167,178.97318605009406,43.83162146147663,5.442443603541932,90578000,830300,25752800,588492000
2018-04-26,11.039999961853027,180.84934997558594,44.83740997314453,5.571578502655029,11.1899995803833,181.1266157101109,45.02335314127124,5.579742403142693,10.609999656677246,178.64974044694887,44.00912266153893,5.455555519484757,10.869999885559082,179.24123409951898,44.1697078913712,5.521607051664017,145284100,875600,39575000,375824000
2018-04-27,11.109999656677246,178.786865234375,44.566932678222656,5.599037170410156,11.359999656677246,181.4908069186058,47.15321897411944,5.69724884825512,11.020000457763672,178.25539288674682,44.14433706789532,5.556734659377671,11.199999809265137,181.33230136595228,46.85740011240112,5.67745816394745,74347800,1109600,69888100,400848000
2018-04-30,10.880000114440918,175.7099609375,43.62876892089844,5.563661575317383,11.140000343322754,177.35098641999193,45.10785352359904,5.665088895021589,10.869999885559082,174.94540388725352,43.28224065723167,5.544365857958718,11.0600004196167,176.80086216271357,44.42325071380413,5.615364698643373,50608800,645900,36417400,327844000
2018-05-01,11.130000114440918,178.49781799316406,45.074058532714844,5.619075775146484,11.149999618530273,178.79617719043688,45.1501226628955,5.621796917660815,10.770000457763672,175.27172292008225,43.47664409178584,5.496867835131047,10.829999923706055,175.75657262128203,43.64568301520232,5.555498146454636,43441600,484200,27600800,253788000
2018-05-02,10.970000267028809,177.47219848632812,44.21195602416992,5.598541736602783,11.15999984741211,179.19713626462462,44.96417573060575,5.660139953979695,10.970000267028809,177.12721662156068,44.076725551374146,5.572318836568911,11.100000381469727,178.28339243978593,44.87120417603076,5.615611275633379,29267300,509500,25778300,268248000
2018-05-03,10.930000305175781,179.71926879882812,44.18661117553711,5.763794898986816,11.0600004196167,180.69828711632982,44.4232669911042,5.790017803568889,10.829999923706055,177.10855802789996,43.2822565164497,5.585183771521596,10.899999618530273,179.50482177428765,43.85698700202017,5.63045514498317,33310600,1588200,28561000,443144000
2018-05-04,11.279999732971191,182.29270935058594,44.86665344238281,5.913956165313721,11.289999961853027,183.02931004676614,44.91765876416716,5.917172274967419,10.869999885559082,177.84519134482807,43.35353123310562,5.717781025991276,10.880000114440918,178.3207081113215,43.8805732538499,5.735097813592618,47884900,788000,25642500,400660000
2018-05-07,11.59000015258789,181.70526123046875,45.33419418334961,6.151941299438477,11.680000305175781,182.32996458259228,45.54671149361975,6.20908718880737,11.300000190734863,180.88474854004838,44.90915956280933,6.008705940020345,11.319999694824219,181.66795743877987,44.93466060235957,6.0186015200406935,54001700,570300,20285700,687616000
2018-05-08,11.609999656677246,180.76358032226562,45.58921432495117,6.194491386413574,11.65999984741211,181.23911131497013,45.58921432495117,6.197212529298162,11.399999618530273,179.150539472581,44.88365529805511,6.10320640880285,11.489999771118164,179.71930151468692,45.300190653160485,6.152188396267077,35218400,843800,21026800,506616000
2018-05-09,11.949999809265137,184.5677490234375,46.192771911621094,6.327582359313965,11.979999542236328,184.6982838686531,46.218272956262176,6.329809005936761,11.569999694824219,181.4815211473014,45.21519079211845,6.18731589010323,11.649999618530273,181.69596820146322,45.69973009684377,6.214528257984125,49605700,518200,19827500,596760000
2018-05-10,12.130000114440918,187.47682189941406,46.736812591552734,6.435194492340088,12.180000305175781,187.5234303055322,46.75381436772641,6.444347382814036,11.949999809265137,185.54675585118798,45.98875065369708,6.362710752988787,11.979999542236328,185.85444815861086,46.371282510711744,6.380522509999874,49744500,414200,18715900,994080000
2018-05-11,11.949999809265137,185.3602752685547,46.47328567504883,6.296659469604492,12.029999732971191,187.0479092753258,46.91532208686885,6.426783586418015,11.6899995803833,184.88474433749485,46.26927086513617,6.197953766438804,11.890000343322754,186.3672643712798,46.430782859880104,6.253367494531822,43863700,405000,15405000,1214456000
